Feature
92,ENSG00000140264
93,ENSG00000174748
94,ENSG00000205531
95,ENSG00000171224
96,ENSG00000166391
97,ENSG00000156482
98,ENSG00000261731
99,ENSG00000167526
100,ENSG00000108298
101,ENSG00000147403
102,ENSG00000105438
103,ENSG00000288060
104,ENSG00000270540
105,ENSG00000162244
106,ENSG00000164587
107,ENSG00000068438
108,ENSG00000092841
109,ENSG00000251632
110,ENSG00000101413
111,ENSG00000241357
112,ENSG00000171858
113,ENSG00000181552
114,ENSG00000224968
115,ENSG00000273076
116,ENSG00000267316
117,ENSG00000071127
118,ENSG00000197756
119,ENSG00000124614
120,ENSG00000204628
121,ENSG00000100906
122,ENSG00000223729
123,ENSG00000264660
124,ENSG00000162069
125,ENSG00000243566
126,ENSG00000076248
127,ENSG00000182899
128,ENSG00000124102
129,ENSG00000177954
130,ENSG00000249885
131,ENSG00000142252
132,ENSG00000109572
133,ENSG00000257431
134,ENSG00000144713
135,ENSG00000105372
136,ENSG00000123485
137,ENSG00000137818
138,ENSG00000089157
139,ENSG00000108439
140,ENSG00000150991
141,ENSG00000174226
142,ENSG00000136942
143,ENSG00000123349
144,ENSG00000108107
145,ENSG00000131469
146,ENSG00000105193
147,ENSG00000083845
148,ENSG00000145592
149,ENSG00000196734
150,ENSG00000236924
151,ENSG00000198901
152,ENSG00000150403
153,ENSG00000142541
154,ENSG00000213741
155,ENSG00000164684
156,ENSG00000167635
157,ENSG00000184009
158,ENSG00000205937
159,ENSG00000196684
160,ENSG00000119737
161,ENSG00000157500
162,ENSG00000182944
163,ENSG00000229951
164,ENSG00000145247
165,ENSG00000123838
166,ENSG00000286128
167,ENSG00000286207
168,ENSG00000172809
169,ENSG00000267115
170,ENSG00000275401
171,ENSG00000225075
172,ENSG00000265354
173,ENSG00000274630
174,ENSG00000009307
175,ENSG00000240849
176,ENSG00000163625
177,ENSG00000140988
178,ENSG00000288095
179,ENSG00000131148
180,ENSG00000188725
181,ENSG00000146587
182,ENSG00000157999
183,ENSG00000063177
184,ENSG00000175203
185,ENSG00000111231
186,ENSG00000260805
187,ENSG00000159592
188,ENSG00000241343
189,ENSG00000100246
190,ENSG00000181924
191,ENSG00000100836
192,ENSG00000198242
193,ENSG00000233927
194,ENSG00000100647
195,ENSG00000283662
196,ENSG00000183691
197,ENSG00000141582
198,ENSG00000182648
199,ENSG00000112167
200,ENSG00000124172
201,ENSG00000227189
202,ENSG00000287963
203,ENSG00000090565
204,ENSG00000108518
205,ENSG00000119421
206,ENSG00000135698
207,ENSG00000222036
208,ENSG00000196832
209,ENSG00000257550
210,ENSG00000221983
211,ENSG00000114391
212,ENSG00000075624
213,ENSG00000173812
214,ENSG00000103266
215,ENSG00000170633
216,ENSG00000265681
217,ENSG00000270170
218,ENSG00000204219
219,ENSG00000266642
220,ENSG00000162836
221,ENSG00000132286
222,ENSG00000171453
223,ENSG00000173163
224,ENSG00000267296
225,ENSG00000090581
226,ENSG00000186468
227,ENSG00000171208
228,ENSG00000105186
229,ENSG00000185958
230,ENSG00000166851
231,ENSG00000148942
232,ENSG00000173674
233,ENSG00000074201
234,ENSG00000272417
235,ENSG00000146700
236,ENSG00000138385
237,ENSG00000270052
238,ENSG00000100412
239,ENSG00000134419
240,ENSG00000156983
241,ENSG00000135404
242,ENSG00000272476
243,ENSG00000008283
244,ENSG00000048162
245,ENSG00000196208
246,ENSG00000136754
247,ENSG00000250891
248,ENSG00000228862
249,ENSG00000103534
250,ENSG00000104904
251,ENSG00000162819
252,ENSG00000198792
253,ENSG00000103512
254,ENSG00000196262
255,ENSG00000115268
256,ENSG00000278668
257,ENSG00000187492
258,ENSG00000285184
259,ENSG00000106245
260,ENSG00000132677
261,ENSG00000168028
262,ENSG00000273551
263,ENSG00000130255
264,ENSG00000221845
265,ENSG00000114859
266,ENSG00000276728
267,ENSG00000276809
268,ENSG00000275993
269,ENSG00000171792
270,ENSG00000183431
271,ENSG00000188782
272,ENSG00000122515
273,ENSG00000196510
274,ENSG00000185278
275,ENSG00000064703
276,ENSG00000117360
277,ENSG00000264672
278,ENSG00000198755
279,ENSG00000171241
280,ENSG00000162639
281,ENSG00000274104
282,ENSG00000137996
283,ENSG00000240567
284,ENSG00000164241
285,ENSG00000051341
286,ENSG00000175906
287,ENSG00000135778
288,ENSG00000182774
289,ENSG00000272954
290,ENSG00000185640
291,ENSG00000203288
292,ENSG00000230648
293,ENSG00000177426
294,ENSG00000169718
295,ENSG00000163597
296,ENSG00000073969
297,ENSG00000126067
298,ENSG00000139131
299,ENSG00000100220
300,ENSG00000157224
301,ENSG00000131043
302,ENSG00000147604
303,ENSG00000272953
304,ENSG00000213186
305,ENSG00000127884
306,ENSG00000140718
307,ENSG00000135597
308,ENSG00000108829
309,ENSG00000188818
310,ENSG00000092470
311,ENSG00000125691
312,ENSG00000066468
313,ENSG00000001036
314,ENSG00000115966
315,ENSG00000113552
316,ENSG00000269556
317,ENSG00000198793
318,ENSG00000214022
319,ENSG00000156508
320,ENSG00000170855
321,ENSG00000272333
322,ENSG00000145050
323,ENSG00000067560
324,ENSG00000154227
325,ENSG00000112146
326,ENSG00000168286
327,ENSG00000167969
328,ENSG00000135476
329,ENSG00000135390
330,ENSG00000128534
331,ENSG00000198918
332,ENSG00000110700
333,ENSG00000073350
334,ENSG00000261886
335,ENSG00000143870
336,ENSG00000096384
337,ENSG00000155893
338,ENSG00000061936
339,ENSG00000182197
340,ENSG00000040199
341,ENSG00000131143
342,ENSG00000151881
343,ENSG00000111775
344,ENSG00000261455
345,ENSG00000114686
346,ENSG00000198034
347,ENSG00000270522
348,ENSG00000167658
349,ENSG00000105281
350,ENSG00000156639
351,ENSG00000287022
352,ENSG00000234222
353,ENSG00000243678
354,ENSG00000198663
355,ENSG00000111837
356,ENSG00000064961
357,ENSG00000224481
358,ENSG00000203999
359,ENSG00000152102
360,ENSG00000119715
361,ENSG00000105677
362,ENSG00000047346
363,ENSG00000170142
364,ENSG00000267282
365,ENSG00000177600
366,ENSG00000156642
367,ENSG00000286504
368,ENSG00000263280
369,ENSG00000187531
370,ENSG00000278041
371,ENSG00000172757
372,ENSG00000087302
373,ENSG00000158125
374,ENSG00000253719
375,ENSG00000245330
376,ENSG00000124116
377,ENSG00000141013
378,ENSG00000223923
379,ENSG00000157184
380,ENSG00000157020
381,ENSG00000271992
382,ENSG00000115758
383,ENSG00000278916
384,ENSG00000179588
385,ENSG00000081277
386,ENSG00000198182
387,ENSG00000135537
388,ENSG00000111666
389,ENSG00000140365
390,ENSG00000117155
391,ENSG00000151657
392,ENSG00000227857
393,ENSG00000135940
394,ENSG00000145979
395,ENSG00000135249
396,ENSG00000066583
397,ENSG00000272525
398,ENSG00000092148
399,ENSG00000124209
400,ENSG00000204564
401,ENSG00000127129
402,ENSG00000142534
403,ENSG00000105640
404,ENSG00000099942
405,ENSG00000174669
406,ENSG00000065135
407,ENSG00000019995
408,ENSG00000100316
409,ENSG00000278704
410,ENSG00000139428
411,ENSG00000134690
412,ENSG00000174370
413,ENSG00000087460
414,ENSG00000178988
415,ENSG00000198146
416,ENSG00000127540
417,ENSG00000123179
418,ENSG00000182093
419,ENSG00000125445
420,ENSG00000183161
421,ENSG00000156261
422,ENSG00000260679
423,ENSG00000076344
424,ENSG00000171863
425,ENSG00000089009
426,ENSG00000163050
427,ENSG00000115289
428,ENSG00000203684
429,ENSG00000160563
430,ENSG00000175387
431,ENSG00000277440
432,ENSG00000187527
433,ENSG00000104147
434,ENSG00000260708
435,ENSG00000140598
436,ENSG00000132702
437,ENSG00000154040
438,ENSG00000128699
439,ENSG00000154370
440,ENSG00000167397
441,ENSG00000087157
442,ENSG00000204822
443,ENSG00000269720
444,ENSG00000115866
445,ENSG00000148384
446,ENSG00000272977
447,ENSG00000182481
448,ENSG00000070610
449,ENSG00000262874
450,ENSG00000188846
451,ENSG00000258920
452,ENSG00000142192
453,ENSG00000187514
454,ENSG00000196917
455,ENSG00000108604
456,ENSG00000243187
457,ENSG00000138326
458,ENSG00000142208
459,ENSG00000166224
460,ENSG00000006047
461,ENSG00000278259
462,ENSG00000178826
463,ENSG00000140548
464,ENSG00000095066
465,ENSG00000132846
466,ENSG00000134049
467,ENSG00000099940
468,ENSG00000269918
469,ENSG00000213145
470,ENSG00000185052
471,ENSG00000163738
472,ENSG00000197728
473,ENSG00000162782
474,ENSG00000170846
475,ENSG00000172530
476,ENSG00000225768
477,ENSG00000140057
478,ENSG00000133424
479,ENSG00000123364
480,ENSG00000133872
481,ENSG00000101193
482,ENSG00000136827
483,ENSG00000172432
484,ENSG00000198231
485,ENSG00000066855
486,ENSG00000143498
487,ENSG00000237940
488,ENSG00000003393
489,ENSG00000142089
490,ENSG00000050426
491,ENSG00000251151
492,ENSG00000105829
493,ENSG00000170209
494,ENSG00000251660
495,ENSG00000242110
496,ENSG00000143436
497,ENSG00000154839
498,ENSG00000173852
499,ENSG00000269106
500,ENSG00000110651
501,ENSG00000163682
502,ENSG00000286441
503,ENSG00000126267
504,ENSG00000175175
505,ENSG00000272599
506,ENSG00000089818
507,ENSG00000177700
508,ENSG00000149792
509,ENSG00000038358
510,ENSG00000142676
511,ENSG00000143473
512,ENSG00000198612
513,ENSG00000102893
514,ENSG00000120699
515,ENSG00000157625
516,ENSG00000268205
517,ENSG00000162931
518,ENSG00000272141
519,ENSG00000138771
520,ENSG00000275799
521,ENSG00000175309
522,ENSG00000286909
523,ENSG00000105607
524,ENSG00000034510
525,ENSG00000078900
526,ENSG00000232995
527,ENSG00000158864
528,ENSG00000181481
529,ENSG00000071794
530,ENSG00000233854
531,ENSG00000197124
532,ENSG00000206053
533,ENSG00000177479
534,ENSG00000145425
535,ENSG00000151023
536,ENSG00000100575
537,ENSG00000271659
538,ENSG00000278932
539,ENSG00000204764
540,ENSG00000131778
541,ENSG00000142937
542,ENSG00000143457
543,ENSG00000168066
544,ENSG00000272086
545,ENSG00000287234
546,ENSG00000236287
547,ENSG00000237883
548,ENSG00000185164
549,ENSG00000115073
550,ENSG00000147485
551,ENSG00000170498
552,ENSG00000115806
553,ENSG00000031691
554,ENSG00000244067
555,ENSG00000165689
556,ENSG00000287723
557,ENSG00000134440
558,ENSG00000077147
559,ENSG00000259932
560,ENSG00000065328
561,ENSG00000169255
562,ENSG00000137494
563,ENSG00000138668
564,ENSG00000103067
565,ENSG00000171847
566,ENSG00000215039
567,ENSG00000272540
568,ENSG00000071082
569,ENSG00000136783
570,ENSG00000158769
571,ENSG00000155275
572,ENSG00000261684
573,ENSG00000113645
574,ENSG00000224842
575,ENSG00000143222
576,ENSG00000120451
577,ENSG00000174173
578,ENSG00000185033
579,ENSG00000261537
580,ENSG00000231427
581,ENSG00000178187
582,ENSG00000097021
583,ENSG00000287299
584,ENSG00000230896
585,ENSG00000131015
586,ENSG00000118160
587,ENSG00000141560
588,ENSG00000119013
589,ENSG00000162385
590,ENSG00000259408
591,ENSG00000231500
592,ENSG00000198258
593,ENSG00000125247
594,ENSG00000161010
595,ENSG00000198783
596,ENSG00000107104
597,ENSG00000079156
598,ENSG00000174109
599,ENSG00000155304
600,ENSG00000070808
601,ENSG00000154930
602,ENSG00000166508
603,ENSG00000180304
604,ENSG00000112078
605,ENSG00000158169
606,ENSG00000183475
607,ENSG00000189091
608,ENSG00000112306
609,ENSG00000270882
610,ENSG00000176293
611,ENSG00000213965
612,ENSG00000244968
613,ENSG00000264448
614,ENSG00000139133
615,ENSG00000135763
616,ENSG00000263843
617,ENSG00000256812
618,ENSG00000103037
619,ENSG00000113108
620,ENSG00000272913
621,ENSG00000129173
622,ENSG00000163040
623,ENSG00000148950
624,ENSG00000178188
625,ENSG00000116133
626,ENSG00000163013
627,ENSG00000204869
628,ENSG00000116704
629,ENSG00000260589
630,ENSG00000177082
631,ENSG00000144134
632,ENSG00000185262
633,ENSG00000124275
634,ENSG00000185864
635,ENSG00000168564
636,ENSG00000111540
637,ENSG00000204344
638,ENSG00000134815
639,ENSG00000071994
640,ENSG00000171960
641,ENSG00000021488
642,ENSG00000283683
643,ENSG00000137834
644,ENSG00000101391
645,ENSG00000138768
646,ENSG00000149273
647,ENSG00000179218
648,ENSG00000263826
649,ENSG00000140798
650,ENSG00000166881
651,ENSG00000132475
652,ENSG00000166272
653,ENSG00000125633
654,ENSG00000174444
655,ENSG00000228727
656,ENSG00000119392
657,ENSG00000135930
658,ENSG00000287747
659,ENSG00000263753
660,ENSG00000185608
661,ENSG00000181045
662,ENSG00000176087
663,ENSG00000008838
664,ENSG00000142230
665,ENSG00000141391
666,ENSG00000165684
667,ENSG00000196363
668,ENSG00000197978
669,ENSG00000267368
670,ENSG00000109065
671,ENSG00000136504
672,ENSG00000083123
673,ENSG00000181666
674,ENSG00000181638
675,ENSG00000096070
676,ENSG00000185238
677,ENSG00000184675
678,ENSG00000171017
679,ENSG00000118193
680,ENSG00000214336
681,ENSG00000233396
682,ENSG00000101003
683,ENSG00000164405
684,ENSG00000143570
685,ENSG00000254080
686,ENSG00000147799
687,ENSG00000286938
688,ENSG00000231856
689,ENSG00000113119
690,ENSG00000106153
691,ENSG00000197724
692,ENSG00000269376
693,ENSG00000162542
694,ENSG00000197647
695,ENSG00000112365
696,ENSG00000244239
697,ENSG00000115520
698,ENSG00000198700
699,ENSG00000147144
700,ENSG00000156239
701,ENSG00000244541
702,ENSG00000109814
703,ENSG00000253593
704,ENSG00000103343
705,ENSG00000099814
706,ENSG00000184014
707,ENSG00000105516
708,ENSG00000139644
709,ENSG00000259138
710,ENSG00000133895
711,ENSG00000156374
712,ENSG00000254548
713,ENSG00000125304
714,ENSG00000066230
715,ENSG00000176681
716,ENSG00000113761
717,ENSG00000148218
718,ENSG00000124214
719,ENSG00000174808
720,ENSG00000149806
721,ENSG00000196230
722,ENSG00000176624
723,ENSG00000178015
724,ENSG00000112742
725,ENSG00000112874
726,ENSG00000286540
727,ENSG00000143947
728,ENSG00000152213
729,ENSG00000261341
730,ENSG00000169509
731,ENSG00000182872
732,ENSG00000115484
733,ENSG00000205336
734,ENSG00000277999
735,ENSG00000261188
736,ENSG00000152939
737,ENSG00000240211
738,ENSG00000185436
739,ENSG00000235590
740,ENSG00000277013
741,ENSG00000187398
742,ENSG00000180008
743,ENSG00000109971
744,ENSG00000179902
745,ENSG00000155530
746,ENSG00000273179
747,ENSG00000047188
748,ENSG00000275532
749,ENSG00000163364
750,ENSG00000183423
751,ENSG00000140396
752,ENSG00000263072
753,ENSG00000156787
754,ENSG00000166619
755,ENSG00000103740
756,ENSG00000238039
757,ENSG00000151576
758,ENSG00000262117
759,ENSG00000146574
760,ENSG00000131037
761,ENSG00000146282
762,ENSG00000111261
763,ENSG00000140876
764,ENSG00000100479
765,ENSG00000197958
766,ENSG00000126217
767,ENSG00000151240
768,ENSG00000196531
769,ENSG00000270332
770,ENSG00000112981
771,ENSG00000274685
772,ENSG00000161016
773,ENSG00000103769
774,ENSG00000272159
775,ENSG00000144034
776,ENSG00000267092
777,ENSG00000102804
778,ENSG00000062650
779,ENSG00000272236
780,ENSG00000258711
781,ENSG00000159055
782,ENSG00000136982
783,ENSG00000273035
784,ENSG00000076826
785,ENSG00000271969
786,ENSG00000157764
787,ENSG00000112039
788,ENSG00000157379
789,ENSG00000258479
790,ENSG00000163785
791,ENSG00000153066
792,ENSG00000212127
793,ENSG00000181929
794,ENSG00000163032
795,ENSG00000215126
796,ENSG00000108349
797,ENSG00000172115
798,ENSG00000076685
799,ENSG00000147099
800,ENSG00000156502
801,ENSG00000260418
802,ENSG00000196526
803,ENSG00000277969
804,ENSG00000260063
805,ENSG00000104808
806,ENSG00000101665
807,ENSG00000084623
808,ENSG00000171135
809,ENSG00000273117
810,ENSG00000152147
811,ENSG00000259725
812,ENSG00000184012
813,ENSG00000230876
814,ENSG00000162344
815,ENSG00000168496
816,ENSG00000176095
817,ENSG00000186010
818,ENSG00000181016
819,ENSG00000130045
820,ENSG00000176986
821,ENSG00000157823
822,ENSG00000243364
823,ENSG00000259939
824,ENSG00000033050
825,ENSG00000287438
826,ENSG00000183317
827,ENSG00000259933
828,ENSG00000057935
829,ENSG00000272138
830,ENSG00000265778
831,ENSG00000253352
832,ENSG00000135164
833,ENSG00000270562
834,ENSG00000141956
835,ENSG00000275216
836,ENSG00000268403
837,ENSG00000128564
838,ENSG00000196449
839,ENSG00000224699
840,ENSG00000275234
841,ENSG00000278383
842,ENSG00000188747
843,ENSG00000183668
844,ENSG00000267457
845,ENSG00000143569
846,ENSG00000135776
847,ENSG00000286753
848,ENSG00000224934
849,ENSG00000187866
850,ENSG00000183255
851,ENSG00000100425
852,ENSG00000109586
853,ENSG00000180185
854,ENSG00000108379
855,ENSG00000272153
856,ENSG00000166747
857,ENSG00000258092
858,ENSG00000108848
859,ENSG00000287839
860,ENSG00000103995
861,ENSG00000272696
862,ENSG00000273706
863,ENSG00000052723
864,ENSG00000197021
865,ENSG00000267535
866,ENSG00000138660
867,ENSG00000178460
868,ENSG00000197162
869,ENSG00000126453
870,ENSG00000254224
871,ENSG00000120149
872,ENSG00000101493
873,ENSG00000125844
874,ENSG00000177854
875,ENSG00000274020
876,ENSG00000185298
877,ENSG00000266970
878,ENSG00000166710
879,ENSG00000004660
880,ENSG00000141552
881,ENSG00000095002
882,ENSG00000179152
883,ENSG00000163935
884,ENSG00000156042
885,ENSG00000204060
886,ENSG00000185627
887,ENSG00000066777
888,ENSG00000167363
889,ENSG00000277715
890,ENSG00000165819
891,ENSG00000231439
892,ENSG00000167106
893,ENSG00000158850
894,ENSG00000137876
895,ENSG00000251369
896,ENSG00000274776
897,ENSG00000276445
898,ENSG00000161013
899,ENSG00000112238
900,ENSG00000275713
901,ENSG00000118690
902,ENSG00000197079
903,ENSG00000273192
904,ENSG00000135392
905,ENSG00000157450
906,ENSG00000242861
907,ENSG00000158470
908,ENSG00000143630
909,ENSG00000168772
910,ENSG00000100445
911,ENSG00000188624
912,ENSG00000101935
913,ENSG00000100084
914,ENSG00000266149
915,ENSG00000114648
916,ENSG00000168273
917,ENSG00000147724
918,ENSG00000165102
919,ENSG00000228705
920,ENSG00000133422
921,ENSG00000186575
922,ENSG00000164976
923,ENSG00000140829
924,ENSG00000213742
925,ENSG00000165521
926,ENSG00000185038
927,ENSG00000269952
928,ENSG00000123836
929,ENSG00000047579
930,ENSG00000171345
931,ENSG00000281398
932,ENSG00000240972
933,ENSG00000101457
934,ENSG00000271993
935,ENSG00000084652
936,ENSG00000165322
937,ENSG00000122335
938,ENSG00000109171
939,ENSG00000089006
940,ENSG00000085999
941,ENSG00000184908
942,ENSG00000141627
943,ENSG00000160216
944,ENSG00000121753
945,ENSG00000112312
946,ENSG00000178498
947,ENSG00000139990
948,ENSG00000137154
949,ENSG00000182952
950,ENSG00000132854
951,ENSG00000280206
952,ENSG00000272170
953,ENSG00000116688
954,ENSG00000152332
955,ENSG00000076604
956,ENSG00000152926
957,ENSG00000170270
958,ENSG00000157870
959,ENSG00000106211
960,ENSG00000235072
961,ENSG00000244005
962,ENSG00000116062
963,ENSG00000163541
964,ENSG00000259820
965,ENSG00000230387
966,ENSG00000277806
967,ENSG00000110536
968,ENSG00000144029
969,ENSG00000161048
970,ENSG00000272192
971,ENSG00000254042
972,ENSG00000100353
973,ENSG00000229666
974,ENSG00000253821
975,ENSG00000013503
976,ENSG00000103056
977,ENSG00000171202
978,ENSG00000112763
979,ENSG00000286670
980,ENSG00000095574
981,ENSG00000140157
982,ENSG00000260788
983,ENSG00000161888
984,ENSG00000185272
985,ENSG00000203879
986,ENSG00000149930
987,ENSG00000198931
988,ENSG00000127184
989,ENSG00000140948
990,ENSG00000236963
991,ENSG00000108947
992,ENSG00000160714
993,ENSG00000167548
994,ENSG00000171219
995,ENSG00000155761
996,ENSG00000163528
997,ENSG00000008988
998,ENSG00000137074
999,ENSG00000183891
1000,ENSG00000167468
1001,ENSG00000143653
1002,ENSG00000109771
1003,ENSG00000167377
1004,ENSG00000172053
1005,ENSG00000265943
1006,ENSG00000133997
1007,ENSG00000248485
1008,ENSG00000260011
1009,ENSG00000273219
1010,ENSG00000259780
1011,ENSG00000166455
1012,ENSG00000260465
1013,ENSG00000285410
1014,ENSG00000108557
1015,ENSG00000088727
1016,ENSG00000138614
1017,ENSG00000269873
1018,ENSG00000119328
1019,ENSG00000269303
1020,ENSG00000181704
1021,ENSG00000167986
1022,ENSG00000272734
1023,ENSG00000134222
1024,ENSG00000184076
1025,ENSG00000111271
1026,ENSG00000238117
1027,ENSG00000175416
1028,ENSG00000261360
1029,ENSG00000143774
1030,ENSG00000177025
1031,ENSG00000159147
1032,ENSG00000138686
1033,ENSG00000188092
1034,ENSG00000153391
1035,ENSG00000152082
1036,ENSG00000144233
1037,ENSG00000276740
1038,ENSG00000162384
1039,ENSG00000212766
1040,ENSG00000107821
1041,ENSG00000164520
1042,ENSG00000204392
1043,ENSG00000278535
1044,ENSG00000277161
1045,ENSG00000204241
1046,ENSG00000148484
1047,ENSG00000167996
1048,ENSG00000103671
1049,ENSG00000247626
1050,ENSG00000156471
1051,ENSG00000178537
1052,ENSG00000074054
1053,ENSG00000171714
1054,ENSG00000188816
1055,ENSG00000148358
1056,ENSG00000120137
1057,ENSG00000011007
1058,ENSG00000146090
1059,ENSG00000236782
1060,ENSG00000249715
1061,ENSG00000257093
1062,ENSG00000166987
1063,ENSG00000159111
1064,ENSG00000180822
1065,ENSG00000247796
1066,ENSG00000106723
1067,ENSG00000204172
1068,ENSG00000188611
1069,ENSG00000272668
1070,ENSG00000107223
1071,ENSG00000153989
1072,ENSG00000240541
1073,ENSG00000131508
1074,ENSG00000238009
1075,ENSG00000064932
1076,ENSG00000186377
1077,ENSG00000135870
1078,ENSG00000184221
1079,ENSG00000185634
1080,ENSG00000174599
1081,ENSG00000270135
1082,ENSG00000165502
1083,ENSG00000143553
1084,ENSG00000287979
1085,ENSG00000056736
1086,ENSG00000262801
1087,ENSG00000257671
1088,ENSG00000224186
1089,ENSG00000142731
1090,ENSG00000036257
1091,ENSG00000124657
1092,ENSG00000197782
1093,ENSG00000135632
1094,ENSG00000088305
1095,ENSG00000082212
1096,ENSG00000157181
1097,ENSG00000184441
1098,ENSG00000188153
1099,ENSG00000151458
1100,ENSG00000124574
1101,ENSG00000095794
1102,ENSG00000183624
1103,ENSG00000236017
1104,ENSG00000253738
1105,ENSG00000272537
1106,ENSG00000137210
1107,ENSG00000106246
1108,ENSG00000160685
1109,ENSG00000224738
1110,ENSG00000105552
1111,ENSG00000081026
1112,ENSG00000131323
1113,ENSG00000064607
1114,ENSG00000138413
1115,ENSG00000117533
1116,ENSG00000102178
1117,ENSG00000257337
1118,ENSG00000133138
1119,ENSG00000197976
1120,ENSG00000096401
1121,ENSG00000174839
1122,ENSG00000112110
1123,ENSG00000035499
1124,ENSG00000204385
1125,ENSG00000143674
1126,ENSG00000171365
1127,ENSG00000139835
1128,ENSG00000143376
1129,ENSG00000213699
1130,ENSG00000260565
1131,ENSG00000150750
1132,ENSG00000138166
1133,ENSG00000283075
1134,ENSG00000144848
1135,ENSG00000124207
1136,ENSG00000198060
1137,ENSG00000141738
1138,ENSG00000184508
1139,ENSG00000163719
1140,ENSG00000205177
1141,ENSG00000063854
1142,ENSG00000260924
1143,ENSG00000101997
1144,ENSG00000273958
1145,ENSG00000272173
1146,ENSG00000267467
1147,ENSG00000135766
1148,ENSG00000158158
1149,ENSG00000140832
1150,ENSG00000167257
1151,ENSG00000213593
1152,ENSG00000130363
1153,ENSG00000271914
1154,ENSG00000143740
1155,ENSG00000164953
1156,ENSG00000133112
1157,ENSG00000268362
1158,ENSG00000182149
1159,ENSG00000197122
1160,ENSG00000125510
1161,ENSG00000267311
1162,ENSG00000177084
1163,ENSG00000204619
1164,ENSG00000188001
1165,ENSG00000163491
1166,ENSG00000137185
1167,ENSG00000217555
1168,ENSG00000122140
1169,ENSG00000007968
1170,ENSG00000261538
1171,ENSG00000245322
1172,ENSG00000234390
1173,ENSG00000114850
1174,ENSG00000250802
1175,ENSG00000261971
1176,ENSG00000271754
1177,ENSG00000132436
1178,ENSG00000242474
1179,ENSG00000164197
1180,ENSG00000143919
1181,ENSG00000287091
1182,ENSG00000100711
1183,ENSG00000163898
1184,ENSG00000161692
1185,ENSG00000122026
1186,ENSG00000234602
1187,ENSG00000166479
1188,ENSG00000230658
1189,ENSG00000286634
1190,ENSG00000133657
1191,ENSG00000245317
1192,ENSG00000273783
1193,ENSG00000095539
1194,ENSG00000127837
1195,ENSG00000100591
1196,ENSG00000275857
1197,ENSG00000143761
1198,ENSG00000137133
1199,ENSG00000158483
1200,ENSG00000125743
1201,ENSG00000118513
1202,ENSG00000158290
1203,ENSG00000181404
1204,ENSG00000071051
1205,ENSG00000174343
1206,ENSG00000073169
1207,ENSG00000272128
1208,ENSG00000165113
1209,ENSG00000109475
1210,ENSG00000083307
1211,ENSG00000228639
1212,ENSG00000231811
1213,ENSG00000136710
1214,ENSG00000107614
1215,ENSG00000080824
1216,ENSG00000170959
1217,ENSG00000220161
1218,ENSG00000262877
1219,ENSG00000102710
1220,ENSG00000165480
1221,ENSG00000180592
1222,ENSG00000143751
1223,ENSG00000161813
1224,ENSG00000152382
1225,ENSG00000248187
1226,ENSG00000115159
1227,ENSG00000005379
1228,ENSG00000095139
1229,ENSG00000260233
1230,ENSG00000235823
1231,ENSG00000164142
1232,ENSG00000231074
1233,ENSG00000285128
1234,ENSG00000124164
1235,ENSG00000080823
1236,ENSG00000224358
1237,ENSG00000185615
1238,ENSG00000154743
1239,ENSG00000176887
1240,ENSG00000166024
1241,ENSG00000215421
1242,ENSG00000224578
1243,ENSG00000102349
1244,ENSG00000240990
1245,ENSG00000119414
1246,ENSG00000115109
1247,ENSG00000272361
1248,ENSG00000163902
1249,ENSG00000158669
