Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSG00000223764,LINC02593,0.037155059840476366,-1.1246885241005549,0.0015592417380365232,0.1189081466321367,1.1631078876343741,0.00013499915327675987,0.0630039882686808,-0.12941648430100683,1.0,0.031675316465320784,-0.9471316703613781,1.0,0.08749013873944175,0.4028939173583246,0.9018253648739412,0.042233225973234284,-0.6505015911452929,1.0,0.050148050375562234,-0.4359114802373538,0.9112367942359084,0.11850666401581508,0.8651548544317489,1.0,0.025320692740602592,-1.1712129706010095,1.0
ENSG00000187634,SAMD11,0.05944809574476218,-2.3792991143649234,7.483273003818782e-18,0.48038891239383225,1.5691993777235207,1.7371297902089068e-12,0.14798611197992464,-0.7669618620842116,0.07365766199217111,0.20061033761369831,-0.23726869833366004,1.0,0.5161918185627064,1.279741858086862,0.0005099887173665302,0.05522806473422944,-2.110144392545302,0.04542011483666483,0.08023688060089958,-1.6177727784928002,0.015999903183777895,0.4603528102152817,1.0079850060820186,0.646544323823034,0.10761294414756101,-1.1082759464133103,1.0
ENSG00000188976,NOC2L,0.44653626462827045,-0.4780533926563797,0.10468502495811104,0.7356450671641523,0.5038240464533053,0.08637722062557864,0.5274752506215136,-0.13196430756396527,0.9622368756389584,0.5595972575540006,-0.02678637105806536,1.0,0.7436661792852549,0.4225715682313166,0.6523659201615075,0.4093374209713477,-0.5017326882148931,1.0,0.5415989440560721,-0.08206797881265715,1.0,0.5743015256151038,0.010978056937677727,1.0,0.5380647207378051,-0.08308653796753251,1.0
ENSG00000187961,KLHL17,0.09390096941502209,-0.5957600582937266,0.06998944694487572,0.15933691648706316,0.4284859659419462,0.2561005619140881,0.14652090295042045,0.2290200458019762,0.6680678243678752,0.08974672998507556,-0.4627518743318797,1.0,0.17935478441585562,0.5483889564632367,0.5479212963913974,0.05197935504398066,-1.279791123171651,0.9474654900076566,0.15044415112668671,0.26498313150387753,0.8862192866802449,0.09115897231985776,-0.4532926717206518,1.0,0.17724484918421815,0.5195625244378426,1.0
ENSG00000187583,PLEKHN1,0.018239756648961124,-1.1389023833202563,0.00801067334398767,0.06262495722625866,1.2888594785859557,0.0002879192988757638,0.024908553501571475,-0.4684432373397902,0.5533792879248423,0.02111687764354719,-0.4325584975316188,1.0,0.0546813367121511,0.7825401808914503,0.5203517372386293,0.019492258141492746,-0.66299253532849,1.0,0.020059220150224894,-0.683689219993715,0.7521442985735804,0.04102153754393599,0.38938236361666956,1.0,0.025320692740602592,-0.1630390391553087,1.0
ENSG00000187642,PERM1,0.01891530319151524,-0.4747446573323604,0.4679448826660813,0.035672443989641006,0.773665391160475,0.11945710172067471,0.010256463206529431,-1.2085033218256198,0.10619143956191046,0.02111687764354719,0.07267681071880272,1.0,0.043745069369720876,0.9956547886398877,0.33315817369312223,0.022740967831741538,0.05373280118803958,1.0,0.03008883022533734,0.4151092562795897,0.9498555298300158,0.013673845847978663,-0.4804775010468818,1.0,0.006330173185150648,-1.0142202021775404,1.0
ENSG00000272512,AL645608.7,0.03512842021281402,0.027823736454736903,1.0,0.041221490832474054,0.34183606559033297,0.6300787686758921,0.039560643796613525,0.2509282968116784,0.8178934284175453,0.02111687764354719,-0.4407324289773191,1.0,0.04811957630669297,0.5689038687972543,0.8208492900667306,0.006497419380497582,-1.926257238080467,0.8666929398199311,0.01755181763144678,-0.8702929625826572,0.5834649711118453,0.031905640311950215,0.042363287766476354,1.0,0.04431121229605454,0.5315209887458971,1.0
ENSG00000188290,HES4,1.003862162235416,-0.6966102997182569,0.00605674436480876,2.124492219827509,0.78909368889445,0.0009925106792617025,1.123815325629725,-0.41440762037349826,0.3705331781078548,1.2722918780237182,-0.1949736087824936,1.0,2.088827062404172,0.5904282528300483,0.3530077678204435,0.8121774225621977,-0.872844030841975,1.0,1.2913122971707276,-0.1791270408966535,1.0,1.5952820155975107,0.14378320865260574,1.0,1.3989682739182931,-0.05388962349955995,1.0
ENSG00000187608,ISG15,16.147589006671026,0.23533102855065247,0.4844771778047056,9.730649999396519,-0.7116337950392193,0.010100983563976753,15.118026766424382,0.07822249548400606,0.9641016316537714,26.17964905858763,0.8998564824644859,0.8025998036036058,12.58326920420021,-0.2160210494102972,1.0,14.596452638287817,0.015503039940911734,1.0,9.733736577896629,-0.6078452165415413,0.46988303491607786,10.136877721968183,-0.5321347464400885,1.0,41.0321825861465,1.587742469803119,0.11963537651430974
ENSG00000188157,AGRN,0.2621120585109969,-0.6455759519114574,0.020890677316842764,0.48197435434892744,0.5422859340461035,0.05773805279081385,0.2827853426943115,-0.425283266275432,0.38276311503498733,0.29563628700966066,-0.3092223057082786,1.0,0.5686859018063715,0.708411222953472,0.1754143128585508,0.21116612986617142,-0.8230009127187985,1.0,0.381125182854273,0.06020053232928202,1.0,0.5059322963752105,0.48933778663131844,1.0,0.40513108384964147,0.15605437402802602,1.0
ENSG00000237330,RNF223,0.02229303590428582,-0.5202698587094634,0.35946469333956654,0.04042876985492648,0.6390820574082614,0.22194836185118227,0.007326045147521023,-1.9238461042920303,0.006708432926446233,0.02639609705443399,0.07073900647730991,1.0,0.0699921109915534,1.4718816498201637,0.014219163587690858,0.009746129070746373,-1.2658087008624452,1.0,0.01504441511266867,-0.8294479103052756,0.676615020662035,0.04557948615992888,0.7748134008101895,1.0,0.050641385481205184,0.9545649271569214,1.0
ENSG00000131591,C1orf159,0.12159837765974083,-0.5856283567838614,0.09275320375664492,0.22116915273577425,0.5870077375636167,0.08075357421583679,0.1597077842159583,-0.049376986375889054,1.0,0.14253892409394353,-0.179443570895355,1.0,0.22528710725406254,0.5059954886514166,0.6410877069276855,0.0747203228757222,-1.1411461275865542,1.0,0.1705033712769116,0.0627894877856332,1.0,0.16408615017574396,0.01880311630240561,1.0,0.17724484918421815,0.14244750830275255,1.0
ENSG00000285812,AL390719.3,0.0006755465425541157,2.311130537314792,0.5709497967699216,0.0,0.6251428664503873,1.0,0.0,1.710359915448974,1.0,0.0,3.704945026218316,1.0,0.0,2.358224868024598,1.0,0.0,2.972596038462635,1.0,0.0,2.5726505332660707,1.0,0.0,3.4853067836152043,1.0,0.0,3.974464484594626,1.0
ENSG00000223823,LINC01342,0.020941942819177585,0.22366769606445303,0.8296833347094815,0.01902530346114187,0.04018036572923123,1.0,0.0014652090295042045,-2.9043499286662344,0.002028589165052015,0.015837658232660392,0.11998252549715893,1.0,0.02843429509031857,0.7393150353801019,0.7420027614980327,0.012994838760995164,-0.2753314749809519,1.0,0.04011844030044979,1.2850739431694853,0.16576153427812848,0.01823179446397155,0.23737927017161997,1.0,0.012660346370301296,-0.04048585687134576,1.0
ENSG00000272141,AL390719.2,0.08309222473415623,-0.40355813656457995,0.31060615446062506,0.15220242768913497,0.816720467436284,0.0058402617036401455,0.05128231603264716,-1.0709997980756851,0.022061458547950642,0.05279219410886798,-0.8579911681728416,1.0,0.14654598238856495,0.5908193260146994,0.5183989743486137,0.03248709690248791,-1.5903401559285233,0.6295762573834064,0.16548856623935537,0.7807587285962705,0.22904764406499084,0.09115897231985776,-0.11672923046489281,1.0,0.037981039110903884,-1.25160359488522,1.0
ENSG00000162571,TTLL10,0.0020266396276623472,1.726168036593636,0.3909471521118157,0.000792720977547578,0.30321477156302556,1.0,0.0,0.12539741472781785,1.0,0.0,2.11998252549716,1.0,0.0,0.77326236730344,1.0,0.003248709690248791,2.6506679435752707,1.0,0.0,0.9876880325449147,1.0,0.0,1.9003442828940482,1.0,0.0,2.38950198387347,1.0
ENSG00000186891,TNFRSF18,0.28710728058549917,-0.3656708304714409,0.27868175982564836,0.3028194134231748,-0.25001096673294354,0.641919802189396,0.5113579512969674,0.6717230668420061,0.03420311397568595,0.36954535876207584,0.10901782172086305,1.0,0.3215262598674485,-0.1118018658519,1.0,0.2988812915028888,-0.2153147084530409,1.0,0.46888427101150687,0.4833831951689831,0.5003409931752099,0.1504123043277653,-1.203663407579189,1.0,0.6393474917002154,0.9275010056240394,1.0
ENSG00000186827,TNFRSF4,0.17293991489385363,-0.7865327219033518,0.005498747440653077,0.21879098980313152,-0.3379305645512549,0.4723024578934379,0.7370001418406149,1.9512379076306015,1.5500126874585265e-14,0.3431492617076419,0.4150658602695778,1.0,0.11154992689278824,-1.2911695052915584,0.044625232746641944,0.1786790329636835,-0.5654542861975576,1.0,0.13539973601401803,-0.9925034863749058,0.2340829556756442,0.10939076678382931,-1.250215393681333,1.0,0.449442296145696,0.8168368419556975,1.0
ENSG00000078808,SDF4,0.9687337420226019,-0.28783882140024347,0.397507435143676,1.1058457636788712,-0.02646400401355356,1.0,1.4300440127961036,0.41225395175624757,0.2590400263400321,1.383155485652341,0.3136728453189218,1.0,1.29922856028071,0.23428607185646408,0.9768966675488546,0.9486232295526469,-0.254974731089676,1.0,0.9979462024736885,-0.1812992405310146,1.0,0.9571692093585065,-0.23731462833418704,1.0,1.386307927547992,0.3144361687725986,1.0
ENSG00000176022,B3GALT6,0.2749474428195251,-0.06083824007216587,1.0,0.2988558085354369,0.10257690286709886,0.9115722943581325,0.2534811621042274,-0.1798519390129132,0.8767220518471701,0.2481233123116795,-0.17769802314352634,1.0,0.34339879455230893,0.3110664346552683,0.8872911505559021,0.2469019364589081,-0.19836949316606756,1.0,0.28835128965948287,0.03402674721178389,1.0,0.23701332803163017,-0.24927503441886012,1.0,0.3671500447387376,0.40075311884817855,1.0
ENSG00000184163,C1QTNF12,0.014862023936190545,0.2497299926506491,0.8460246639836456,0.01189081466321367,-0.15621684707427175,1.0,0.01611729932454625,0.4126793668082902,0.8299678412402296,0.02111687764354719,0.9824790017472242,1.0,0.015310774279402308,0.3809449445246793,1.0,0.006497419380497582,-0.5299043020665497,1.0,0.0050148050375562235,-0.9298498072631123,0.8281103496383957,0.004557948615992888,-0.623217673162964,1.0,0.03165086592575324,1.5370591722873268,1.0
ENSG00000260179,AL162741.1,0.0,-1.0107975575725696,0.8441366906185704,0.000792720977547578,0.6251428664503873,1.0,0.002930418059008409,2.710359915448975,0.2515145468117644,0.0,2.3830169313309524,1.0,0.0,1.0362967731372343,1.0,0.0,1.6506679435752716,1.0,0.0025074025187781118,2.5726505332660707,0.756288803019648,0.0,2.1633786887278426,1.0,0.0,2.6525363897072625,1.0
ENSG00000160087,UBE2J2,0.3161557819153262,-0.6593464014588661,0.016168570266393362,0.5533192423282094,0.4232398206468956,0.1765079716917429,0.4981710700314295,0.1829402381325671,0.6948427502475298,0.4645713081580382,0.06563480702300306,1.0,0.6299289989239807,0.5544400914189177,0.4039510747619206,0.2858864527418936,-0.6667141807326782,1.0,0.3886473904106073,-0.2127390572947423,1.0,0.4603528102152817,0.051169185141817675,1.0,0.5000836816269012,0.17550673669419847,1.0
ENSG00000230415,LINC01786,0.0,-0.27383196340636395,1.0,0.000792720977547578,1.6251428664503873,0.7759145863534476,0.0,1.1253974147278178,1.0,0.0,3.11998252549716,1.0,0.0,1.77326236730344,1.0,0.0,2.387633537741479,1.0,0.0,1.9876880325449147,1.0,0.004557948615992888,4.485306783615204,1.0,0.0,3.38950198387347,1.0
ENSG00000162572,SCNN1D,0.06485246808519511,0.016225616193975778,1.0,0.04756325865285468,-0.5421518789472533,0.26297149307716,0.07912128759322705,0.3624366120286684,0.4878043941837338,0.058071413519754776,-0.04548282775445367,1.0,0.05030682977517901,-0.3375834013848502,1.0,0.061725484114727024,-0.004683885037282121,1.0,0.11534051586379314,0.9573143835013957,0.15564973537171264,0.031905640311950215,-0.8678400418828778,1.0,0.10761294414756101,0.836050455897531,1.0
ENSG00000131584,ACAP3,0.25265440691523927,-0.6636434863970349,0.017117757251433025,0.4637417718653331,0.5172607970850835,0.07695879490575815,0.40586290117266466,0.21183352287828638,0.6365917156539891,0.32731160347498145,-0.12029141540299104,1.0,0.44619970757115296,0.3547103838483592,0.8006304471566564,0.19167387172467867,-0.9254510379807557,1.0,0.39115479292938543,0.14275742903774757,1.0,0.26891896834358037,-0.4127402928281849,1.0,0.449442296145696,0.34916152000825984,1.0
ENSG00000169972,PUSL1,0.1722643683512995,-0.5806531659035186,0.05380900493137659,0.3107466231986506,0.5764168266339667,0.04902876700713231,0.18608154674703398,-0.3637815473035304,0.5097069650692101,0.2164479958463587,-0.08761289391120819,1.0,0.3783948500480856,0.7899411084500703,0.11769979525834953,0.15268935544169318,-0.6198609988054464,1.0,0.17301077379568972,-0.44781356929364513,0.7931462652168321,0.24157127664762307,0.07026928433636126,1.0,0.29751813970208046,0.38200744732654535,1.0
ENSG00000127054,INTS11,0.689057473405198,-0.34415400298633525,0.2758735416081517,0.9195563339551904,0.21945533535412778,0.6249629331332721,0.8937775079975647,0.14122527552354652,0.7791570274342522,0.7918829116330196,-0.05312372318983316,1.0,1.0061365955035801,0.32420475909209306,0.8274419036978322,0.4938038729178162,-0.7657832697225155,1.0,0.852516856384558,0.058500500207900624,1.0,0.8067569050307412,-0.025868410116090756,1.0,1.0508087487350075,0.36735569791506884,1.0
ENSG00000224051,CPTP,0.18307311303216536,-0.4886272369032536,0.12279012983778631,0.24891438694993948,0.10417192242247886,0.9121438579659892,0.3208807774614208,0.5273787611812166,0.13756089416476536,0.35898691994030224,0.6460513371647465,1.0,0.2580959092813532,0.1497548229205179,1.0,0.17543032327343472,-0.4309195909209902,1.0,0.18554778638958028,-0.3584021130164383,0.9112367942359084,0.13218050986379376,-0.8233356205219322,1.0,0.44311212296054536,0.95930467742362,1.0
ENSG00000169962,TAS1R3,0.016888663563852893,0.10467965984736516,1.0,0.00396360488773789,-2.1118227277158184,0.004246495875361113,0.0322345986490925,1.256641948006072,0.050348538918136176,0.058071413519754776,2.080454161310522,0.28325025097893725,0.008749013873944176,-0.6596970399726656,1.0,0.02598967752199033,0.8757344992100453,1.0,0.0050148050375562235,-1.2174263973596977,0.6203230614696006,0.004557948615992888,-0.9070106391635555,1.0,0.037981039110903884,1.4780386584751275,1.0
ENSG00000107404,DVL1,0.3485820159579237,-0.2803285104319426,0.4692427725324528,0.462156329910238,0.27290288304696286,0.49757805786621373,0.4000020650546478,-0.006190467496774321,1.0,0.32731160347498145,-0.2921896400872954,1.0,0.5140045650942203,0.39616215297449986,0.7244379899730342,0.26639419460040087,-0.6123664622585221,1.0,0.4287658307110571,0.10485544169414651,1.0,0.2917087114235448,-0.46530518942263166,1.0,0.5507250671081063,0.477519945982253,1.0
ENSG00000162576,MXRA8,0.8545663763309563,-0.6902932218463433,0.006873383542293134,0.9369961954612371,-0.49753965332444083,0.12055217718316562,1.747994372198516,0.6041137399634532,0.06022033997395183,2.1539215196418136,0.8480591481987816,0.8104662330015826,2.237560298261223,0.9834570539317713,0.014047055198024775,1.0883177462333449,-0.18559285492870942,1.0,1.2060606115322716,-0.029420693834150413,1.0,0.770293316102798,-0.6951874595372949,1.0,1.7534579722867294,0.5290178612655037,1.0
ENSG00000175756,AURKAIP1,1.663871134310787,-0.2660039732793412,0.4504100429674994,1.9754606760485642,0.07059095343957844,0.9846833716627703,2.1553224824006847,0.2073984289862224,0.6601957482343882,2.259505907859549,0.25333041975578285,1.0,2.2616200864145695,0.2734703892813771,0.954587769010285,1.4586706509217071,-0.40684009301939383,1.0,1.6724374800250006,-0.20288582467155003,1.0,1.67276714206939,-0.19692450972493958,1.0,2.804266721021737,0.5747391120815962,1.0
ENSG00000221978,CCNL2,0.8910458896288787,0.1470464144615399,0.7424797805895164,0.8553459347738367,0.05900424002088661,1.0,0.909894807322111,0.15508033052150802,0.7429737107319304,0.601831012841095,-0.4729727659775278,1.0,0.7852239951864898,-0.08582371791331611,1.0,0.5197935504398066,-0.7038648167440184,1.0,0.9954387999549104,0.28743421673522923,0.772310416902214,0.5423958853031536,-0.6294766636346465,1.0,0.6836587039962699,-0.2828368474368367,1.0
ENSG00000224870,MRPL20-AS1,0.13375821542571492,-0.17894931498474964,0.7613088399307826,0.16805684724008654,0.2697400670119374,0.5777419971084815,0.15677736615694987,0.12095150969662649,0.8767220518471701,0.08974672998507556,-0.6565114328556847,1.0,0.15529499626250912,0.10608510329409615,1.0,0.09421258101721494,-0.6283080061275439,1.0,0.15044415112668671,0.05837302496053365,1.0,0.16864409879173686,0.24138120072911562,1.0,0.1582543296287662,0.15920436445167585,1.0
ENSG00000242485,MRPL20,1.3233956768635127,0.07502845926799595,0.9215120832888286,1.3595164764940963,0.12293928516135161,0.8744465280727283,1.0754634276560862,-0.2802862876564769,0.62967439118135,1.045285443355586,-0.2973187354902966,1.0,1.2576707443794752,-0.022837345054611213,1.0,1.2215148435335454,-0.06703574843030186,1.0,1.39411580044063,0.1386362789590378,0.9961698460219258,1.3537107389498877,0.08815620710050098,1.0,1.044478575549857,-0.29682977743941663,1.0
ENSG00000272455,AL391244.2,0.016888663563852893,0.4880082993988708,0.5305502000178607,0.014268977595856405,0.14514992533077375,1.0,0.010256463206529431,-0.2896400845510252,0.8941387212652656,0.0,-1.4448020932863663,1.0,0.015310774279402308,0.3582248680245961,1.0,0.009746129070746373,-0.11486680278770578,1.0,0.022566622669003004,0.9403823177665576,0.5831497236465267,0.0,-1.664440335889477,1.0,0.006330173185150648,-0.15481853235034126,1.0
ENSG00000235098,ANKRD65,0.05674590957454572,0.1058116293372855,0.9335825860449033,0.022196187371332183,-1.4941560619219567,0.0009997893166566814,0.08937775079975648,0.8897691662346765,0.05534735294307685,0.08446751057418876,0.7480137481102007,1.0,0.030621548558804616,-0.790166971868075,0.7465462715168868,0.08771516163671736,0.796957385825928,1.0,0.09026649067601202,0.8513665613321337,0.3506623843178388,0.009115897231985776,-2.0486717883871464,1.0,0.06963190503665713,0.4879646227591583,1.0
ENSG00000225905,AL391244.1,0.0,0.3111305373147921,1.0,0.0,0.6251428664503873,1.0,0.0,1.710359915448974,1.0,0.005279219410886798,5.704945026218316,0.859950005574793,0.0,2.358224868024598,1.0,0.0,2.972596038462635,1.0,0.0,2.5726505332660707,1.0,0.0,3.4853067836152043,1.0,0.0,3.974464484594626,1.0
ENSG00000225285,LINC01770,0.011484291223419967,-0.668691580747578,0.3370925007061484,0.030123397146807965,1.2666888955379108,0.010229056744077812,0.004395627088512614,-1.699031020688727,0.05387322941504719,0.005279219410886798,-0.7379984696304129,1.0,0.03280880202729066,1.1684003091445794,0.2923672880672705,0.003248709690248791,-1.4703474573860946,1.0,0.01755181763144678,0.23280053038144555,1.0,0.009115897231985776,-0.35599547036573664,1.0,0.018990519555451942,0.5650735484569243,1.0
ENSG00000179403,VWA1,1.1990951130335554,-0.6487147928491039,0.01143499844827197,2.2116915273577424,0.5466779303924552,0.04483617420317975,1.5106305094188348,-0.18022251345139917,0.7975305413988726,1.6840709920728885,-0.0032767038200374188,1.0,2.716568807859667,0.7763607739513088,0.1019902135937038,0.916136132650159,-0.9192627891920011,1.0,1.4392490457786362,-0.24541752000682726,1.0,1.6818830393013757,-0.0048123040431146125,1.0,1.905382128730345,0.17961830982098503,1.0
ENSG00000215915,ATAD3C,0.07160793351073626,1.1337342864413444,0.0026369950611644516,0.021403466393784605,-1.2113584012667333,0.02284782311290471,0.03516501670810091,-0.3111198119614773,0.8376036194672435,0.04223375528709438,0.10008296805945438,1.0,0.02843429509031857,-0.5758871963189467,1.0,0.05847677442447823,0.5131644198253369,1.0,0.04011844030044979,-0.060985814190775756,1.0,0.01823179446397155,-0.9936650214177369,1.0,0.06330173185150648,0.6723448707874438,1.0
ENSG00000160072,ATAD3B,0.21009497473432998,-0.4341343800699009,0.18127085260583714,0.3051975763558175,0.2927874001126871,0.4667837057342841,0.322345986490925,0.347245935948159,0.375871785151804,0.19005189879192472,-0.45301635939956264,1.0,0.3346497806783647,0.3913917319597955,0.750830101078128,0.12994838760995164,-1.0328915871757969,1.0,0.27079947202803606,0.054277096435039196,1.0,0.20054973910368706,-0.3814913209480073,1.0,0.3734802179238882,0.5392804122040058,1.0
ENSG00000197785,ATAD3A,0.2837295478727286,-0.4110239236002049,0.20243952196187193,0.3805060692228374,0.15891056094425515,0.7759145863534476,0.34725453999249645,-0.01320782350168792,1.0,0.38010379758384943,0.13238754638793981,1.0,0.49431928387784596,0.5563278151783297,0.42113164787961904,0.2598967752199033,-0.44327611229502306,1.0,0.33348453499748887,-0.07206670997550901,1.0,0.37375178651141683,0.10629384743320558,1.0,0.49375350844175053,0.52085522340509,1.0
ENSG00000205090,TMEM240,0.010133198138311735,-1.361294804656703,0.00802785490764471,0.032501560079450695,0.7695327757855619,0.152154032425975,0.02197813544256307,0.03793457347747964,1.0,0.015837658232660392,-0.12794498794642628,1.0,0.06343035058609528,1.8056838449958175,0.0015573096865953413,0.009746129070746373,-0.860293975702108,1.0,0.012537012593890558,-0.6497418880703769,0.8604948764132523,0.02278974307996444,0.26291436227875664,1.0,0.0,-1.8959002349887788,1.0
ENSG00000160075,SSU72,1.2815117912251575,0.17694769029525456,0.6432646259330036,1.1201147412747277,-0.0923057296229696,0.9661438850031204,1.0798590547445988,-0.14099979170124288,0.9390300375101982,1.0241685657120387,-0.20662365280938808,1.0,1.0280091301884406,-0.2115984973482014,1.0,1.3287222633117555,0.18701997013690463,1.0,1.236149441757609,0.07755615262335375,1.0,1.3035733041739659,0.15410893095076722,1.0,1.0318182291795557,-0.1944827499238563,1.0
ENSG00000215014,AL645728.1,0.005404372340432926,0.5741649431485856,0.7732190718014571,0.001585441955095156,-1.1822120556072173,0.4548962803988699,0.005860836118016818,0.7843604968927522,0.808115336702105,0.005279219410886798,1.2455134075810186,1.0,0.0,-1.165337088032416,0.8980153957610397,0.009746129070746373,1.6506679435752716,1.0,0.0025074025187781118,0.11321891462877343,1.0,0.013673845847978663,2.1633786887278426,1.0,0.0,0.4509025285376129,1.0
ENSG00000228594,FNDC10,0.2573832327131181,-0.5208315707871611,0.08114774467259639,0.4042876985492648,0.35670730090355196,0.3076935017865851,0.27838971560579884,-0.31119422755136683,0.5920045608062563,0.36954535876207584,0.14819612766180934,1.0,0.5030682977517901,0.6486859642758246,0.2586098316260194,0.22416096862716656,-0.6054800766732822,1.0,0.3510363526289356,0.067444293148607,1.0,0.2962666600395377,-0.18110553072569346,1.0,0.5380647207378051,0.7072422817973987,1.0
